 0.391861, 0.341507, 0.313416, 0.317017, 0.321732
 0.395523, 0.347717, 0.327377, 0.321136, 0.324509
 0.390198, 0.342346, 0.325500, 0.306839, 0.318222
 0.407623, 0.334351, 0.327774, 0.318069, 0.322067
 0.394592, 0.347412, 0.314316, 0.320175, 0.318878
 0.390594, 0.330673, 0.326279, 0.317276, 0.321777
 0.395370, 0.347900, 0.327454, 0.307220, 0.323578
 0.404236, 0.330246, 0.326431, 0.319992, 0.318085
 0.409714, 0.347275, 0.313843, 0.317612, 0.323135
 0.389633, 0.334595, 0.328079, 0.320602, 0.317230
 0.396637, 0.364868, 0.349091, 0.308929, 0.323776
 0.393478, 0.322510, 0.320740, 0.347885, 0.322006
 0.394684, 0.353882, 0.329010, 0.286835, 0.365341
 0.396652, 0.346802, 0.315491, 0.327850, 0.314301
 0.399246, 0.333832, 0.328659, 0.322479, 0.326706
 0.396469, 0.347626, 0.326965, 0.319565, 0.322479
 0.393341, 0.333984, 0.317215, 0.308731, 0.324265
 0.401428, 0.353073, 0.333115, 0.332687, 0.322189
 0.394211, 0.333862, 0.329163, 0.313797, 0.322876
 0.396622, 0.347702, 0.326767, 0.319580, 0.329697
 0.393250, 0.339844, 0.334503, 0.321732, 0.322876
 0.417862, 0.346924, 0.327805, 0.325668, 0.324036
 0.407837, 0.334412, 0.316086, 0.322144, 0.326569
 0.408539, 0.335999, 0.328537, 0.307312, 0.324234
 0.396606, 0.345886, 0.328247, 0.320679, 0.321991
 0.403580, 0.341751, 0.328506, 0.321930, 0.322845
 0.396500, 0.347015, 0.319992, 0.325363, 0.339325
 0.392685, 0.334351, 0.329330, 0.308151, 0.322540
 0.396179, 0.352966, 0.333786, 0.320175, 0.329926
 0.392410, 0.335876, 0.327301, 0.325821, 0.321365
 0.396698, 0.344681, 0.316879, 0.321884, 0.323578
 0.402283, 0.336685, 0.326904, 0.306931, 0.329498
 0.393494, 0.344498, 0.329849, 0.321320, 0.322678
 0.396591, 0.347519, 0.316559, 0.320969, 0.322098
 0.399094, 0.342148, 0.332062, 0.319672, 0.323929
 0.386658, 0.344040, 0.329483, 0.328079, 0.321884
 0.382065, 0.335953, 0.327911, 0.307114, 0.322723
 0.383011, 0.342377, 0.314484, 0.318665, 0.330322
 0.382050, 0.329468, 0.322998, 0.320801, 0.322067
 0.382599, 0.335190, 0.319748, 0.316498, 0.322342
 0.382385, 0.324570, 0.317673, 0.298981, 0.322281
 0.382202, 0.335403, 0.305481, 0.311050, 0.319168
 0.382935, 0.324295, 0.318069, 0.311371, 0.316544
 0.382858, 0.335129, 0.317245, 0.311676, 0.316101
 0.382416, 0.325119, 0.306412, 0.298019, 0.316330
 0.391815, 0.335495, 0.317429, 0.311844, 0.318893
 0.382599, 0.335159, 0.318329, 0.311478, 0.316101
 0.382812, 0.324493, 0.305573, 0.298599, 0.316284
 0.383041, 0.324402, 0.305649, 0.297745, 0.317245
 0.382370, 0.323914, 0.317703, 0.310852, 0.315735
 0.383362, 0.335236, 0.392365, 0.311646, 0.316925
 0.382584, 0.324799, 0.378784, 0.299377, 0.315659
 0.383102, 0.335022, 0.349411, 0.311676, 0.316757
 0.382797, 0.324219, 0.317307, 0.311584, 0.317078
 0.392929, 0.335510, 0.306274, 0.312408, 0.317398
 0.383163, 0.324677, 0.318024, 0.298920, 0.316833
 0.383148, 0.334869, 0.317444, 0.311768, 0.316956
 0.382751, 0.324661, 0.317581, 0.312027, 0.317245
 0.382629, 0.334747, 0.305878, 0.311707, 0.316574
 0.382248, 0.324631, 0.317505, 0.297989, 0.316544
 0.382462, 0.335739, 0.317734, 0.312012, 0.316162
 0.382904, 0.324295, 0.306839, 0.311829, 0.315445
 0.383194, 0.334961, 0.317245, 0.311951, 0.317215
 0.382797, 0.324738, 0.317673, 0.298859, 0.316513
 0.382721, 0.335571, 0.306259, 0.312683, 0.316666
 0.383057, 0.324463, 0.306046, 0.311462, 0.316101
 0.382492, 0.335007, 0.318146, 0.312363, 0.316681
 0.382675, 0.335175, 0.317383, 0.298279, 0.317276
 0.382767, 0.324265, 0.306641, 0.310913, 0.316833
 0.382248, 0.334915, 0.317932, 0.311874, 0.316666
 0.383041, 0.325394, 0.317825, 0.298325, 0.317001
 0.383041, 0.335388, 0.306168, 0.311768, 0.316528
 0.382965, 0.324554, 0.317673, 0.313278, 0.323593
 0.382217, 0.335373, 0.318054, 0.312027, 0.322723
 0.383148, 0.324661, 0.306305, 0.299011, 0.321091
 0.382843, 0.334442, 0.317764, 0.312103, 0.318665
 0.382996, 0.324890, 0.317886, 0.311676, 0.318344
 0.382706, 0.334961, 0.317551, 0.312210, 0.318680
 0.382980, 0.324356, 0.306320, 0.298584, 0.318207
 0.382462, 0.324112, 0.317703, 0.312119, 0.334641
 0.383301, 0.335266, 0.317978, 0.311905, 0.317810
 0.383118, 0.324905, 0.306229, 0.313461, 0.315979
 0.382507, 0.335205, 0.318024, 0.298996, 0.315262
 0.382416, 0.324646, 0.318314, 0.312195, 0.316849
 0.382324, 0.335571, 0.318314, 0.312683, 0.316315
 0.382309, 0.324677, 0.306259, 0.311981, 0.319122
 0.382553, 0.335236, 0.317688, 0.300613, 0.318832
 0.382889, 0.323990, 0.318054, 0.312469, 0.318756
 0.383087, 0.335098, 0.305847, 0.311676, 0.315582
 0.382660, 0.324478, 0.318665, 0.300018, 0.315948
 0.391342, 0.335709, 0.317978, 0.312271, 0.316040
 0.382401, 0.324234, 0.306412, 0.312851, 0.316055
 0.382065, 0.335266, 0.317719, 0.312241, 0.316391
 0.381653, 0.325287, 0.317841, 0.312851, 0.315475
 0.381775, 0.335129, 0.318329, 0.298996, 0.315964
 0.381927, 0.324493, 0.317413, 0.311722, 0.318604
 0.382309, 0.335052, 0.305801, 0.312683, 0.301392
 0.382690, 0.324753, 0.317535, 0.311218, 0.315598
 0.382538, 0.336441, 0.317932, 0.299500, 0.316254
 0.383148, 0.325455, 0.318375, 0.312500, 0.316422
 0.382721, 0.335083, 0.305969, 0.311874, 0.317413
 0.381500, 0.324615, 0.317825, 0.311737, 0.316956
 0.382690, 0.334900, 0.318283, 0.312042, 0.317139
 0.383041, 0.335983, 0.305939, 0.298981, 0.316269
 0.392212, 0.324570, 0.317886, 0.311951, 0.316177
 0.382797, 0.334763, 0.317093, 0.311401, 0.317780
 0.382935, 0.324692, 0.318024, 0.312775, 0.316223
 0.383255, 0.335449, 0.306259, 0.298782, 0.315582
 0.382904, 0.324387, 0.317459, 0.312347, 0.315308
 0.383331, 0.336075, 0.318054, 0.312241, 0.316528
 0.382477, 0.324677, 0.306305, 0.312363, 0.316299
 0.382645, 0.335114, 0.317886, 0.299225, 0.315308
 0.382935, 0.324860, 0.318085, 0.312210, 0.315948
 0.382950, 0.334763, 0.305801, 0.312332, 0.316147
 0.382874, 0.324814, 0.318253, 0.312592, 0.316284
 0.382904, 0.334900, 0.317825, 0.299515, 0.317474
 0.382965, 0.324753, 0.317642, 0.312042, 0.315659
 0.383316, 0.335037, 0.306137, 0.312225, 0.315475
 0.382736, 0.324814, 0.317596, 0.313065, 0.316498
 0.382767, 0.335434, 0.318451, 0.299561, 0.315781
 0.382889, 0.324402, 0.306061, 0.311844, 0.317581
 0.382950, 0.335220, 0.318970, 0.312775, 0.316498
 0.382812, 0.324524, 0.318085, 0.298920, 0.316254
 0.381989, 0.335495, 0.306274, 0.313278, 0.316727
 0.382812, 0.324585, 0.339081, 0.311996, 0.317368
 0.381790, 0.335266, 0.392746, 0.312225, 0.318192
 0.382004, 0.324402, 0.393463, 0.298523, 0.315903
 0.382568, 0.335510, 0.318359, 0.312149, 0.316177
 0.381821, 0.323914, 0.318695, 0.311981, 0.315430
 0.382080, 0.335434, 0.317749, 0.312134, 0.315872
 0.381714, 0.335175, 0.306244, 0.298920, 0.315720
 0.381989, 0.334915, 0.319534, 0.312775, 0.332657
 0.382858, 0.324493, 0.318192, 0.311737, 0.316345
 0.382462, 0.334930, 0.343323, 0.312378, 0.316299
 0.382324, 0.324020, 0.380203, 0.298584, 0.316666
 0.382431, 0.334961, 0.394653, 0.312897, 0.317383
 0.401642, 0.325455, 0.321472, 0.311707, 0.397827
 0.460342, 0.369858, 0.305923, 0.311386, 0.411209
 0.401566, 0.392792, 0.318146, 0.299667, 0.410385
 0.382828, 0.376862, 0.318008, 0.311707, 0.342636
 0.381622, 0.324432, 0.306152, 0.313049, 0.315109
 0.382858, 0.335068, 0.317719, 0.299240, 0.315109
 0.382675, 0.324387, 0.317963, 0.313950, 0.315048
 0.383377, 0.335205, 0.319260, 0.312164, 0.315735
 0.382889, 0.324554, 0.305771, 0.312088, 0.315384
 0.382553, 0.335800, 0.317932, 0.298920, 0.317581
 0.382782, 0.324875, 0.317963, 0.312149, 0.316620
 0.382507, 0.335510, 0.306976, 0.312759, 0.315491
 0.382645, 0.325256, 0.318069, 0.313278, 0.316422
 0.382950, 0.335724, 0.317459, 0.299454, 0.317429
 0.382446, 0.324432, 0.306351, 0.312973, 0.317245
 0.382507, 0.335510, 0.318588, 0.313034, 0.317032
 0.382233, 0.324524, 0.318451, 0.312424, 0.316269
 0.382339, 0.335297, 0.317810, 0.299088, 0.316696
 0.392532, 0.324234, 0.306564, 0.312027, 0.316757
 0.382401, 0.335693, 0.317551, 0.311951, 0.317490
 0.382736, 0.324387, 0.317780, 0.299728, 0.318039
 0.383331, 0.334625, 0.306625, 0.298965, 0.316559
 0.382690, 0.324738, 0.317947, 0.312439, 0.316666
 0.382568, 0.335342, 0.317734, 0.311905, 0.315582
 0.382233, 0.334869, 0.306366, 0.299255, 0.316055
 0.382645, 0.324677, 0.306274, 0.311752, 0.315796
 0.382706, 0.334930, 0.318512, 0.312103, 0.317169
 0.383072, 0.324402, 0.317505, 0.311966, 0.315506
 0.382599, 0.334778, 0.306091, 0.298569, 0.316711
 0.382751, 0.324295, 0.317383, 0.312515, 0.317444
 0.382172, 0.335571, 0.318588, 0.311859, 0.316574
 0.382538, 0.323883, 0.305771, 0.312515, 0.332306
 0.381287, 0.335297, 0.328735, 0.299164, 0.316742
 0.382690, 0.324738, 0.306091, 0.312042, 0.317810
 0.382187, 0.335190, 0.317566, 0.311844, 0.317749
 0.381668, 0.324142, 0.317795, 0.311478, 0.315842
 0.382263, 0.334991, 0.305542, 0.299179, 0.316422
 0.382065, 0.324036, 0.318100, 0.311646, 0.315659
 0.382034, 0.335709, 0.317764, 0.312332, 0.316254
 0.382996, 0.324966, 0.317566, 0.298843, 0.317520
 0.382889, 0.334976, 0.305817, 0.312775, 0.316467
 0.382401, 0.324173, 0.317978, 0.312744, 0.316376
 0.382294, 0.335464, 0.317917, 0.312027, 0.316574
 0.381729, 0.324127, 0.305618, 0.298950, 0.317993
 0.382065, 0.335617, 0.318588, 0.311874, 0.316238
 0.382355, 0.324615, 0.317871, 0.312302, 0.316513
 0.382523, 0.334305, 0.306122, 0.312408, 0.317352
 0.381866, 0.324234, 0.317398, 0.299194, 0.317154
 0.381378, 0.334076, 0.317871, 0.311386, 0.317230
 0.381317, 0.324142, 0.317810, 0.312561, 0.317078
 0.382172, 0.334824, 0.306137, 0.312119, 0.316391
 0.382462, 0.323761, 0.316833, 0.311844, 0.316818
 0.381729, 0.334747, 0.318802, 0.298645, 0.316925
 0.381134, 0.324188, 0.305588, 0.298050, 0.316940
 0.372284, 0.334686, 0.317001, 0.312714, 0.316788
 0.371155, 0.334763, 0.317383, 0.311142, 0.317200
 0.372162, 0.323273, 0.310104, 0.298752, 0.315704
 0.371475, 0.324203, 0.294937, 0.313583, 0.315063
 0.371658, 0.314041, 0.306259, 0.298874, 0.314758
 0.372040, 0.324066, 0.306274, 0.298660, 0.317169
 0.372192, 0.313522, 0.294861, 0.287201, 0.301743
 0.381866, 0.324112, 0.306366, 0.286102, 0.300751
 0.372406, 0.324020, 0.306137, 0.299744, 0.301453
 0.372070, 0.313828, 0.306473, 0.299164, 0.301010
 0.371948, 0.323822, 0.294998, 0.298737, 0.301529
 0.371506, 0.314407, 0.306915, 0.285812, 0.301102
 0.372513, 0.323959, 0.306534, 0.298691, 0.301392
 0.372192, 0.314087, 0.294983, 0.299622, 0.301865
 0.381836, 0.324142, 0.306107, 0.299103, 0.301651
 0.371887, 0.313141, 0.306046, 0.286484, 0.302032
 0.372086, 0.313461, 0.307053, 0.299057, 0.300903
 0.371674, 0.324509, 0.295563, 0.299011, 0.301865
 0.372223, 0.313492, 0.305984, 0.298889, 0.300980
 0.372665, 0.324310, 0.305649, 0.286407, 0.317688
 0.372162, 0.313446, 0.306580, 0.298477, 0.300842
 0.372467, 0.324188, 0.294861, 0.298950, 0.301178
 0.372391, 0.313278, 0.305984, 0.298584, 0.300903
 0.372269, 0.324112, 0.306305, 0.286469, 0.301163
 0.371826, 0.313873, 0.294815, 0.298752, 0.300964
 0.372299, 0.324493, 0.294647, 0.299118, 0.301941
 0.381104, 0.313187, 0.306183, 0.299469, 0.300537
 0.372787, 0.324432, 0.306046, 0.286469, 0.300888
 0.372162, 0.323959, 0.296021, 0.299011, 0.301071
 0.372711, 0.313568, 0.306335, 0.336929, 0.301605
 0.372284, 0.324127, 0.306198, 0.380066, 0.300644
 0.372147, 0.314270, 0.306396, 0.364410, 0.300323
 0.372681, 0.324310, 0.294739, 0.380234, 0.300003
 0.371948, 0.313904, 0.306671, 0.379623, 0.300781
 0.372253, 0.324234, 0.306473, 0.331985, 0.300781
 0.372116, 0.313232, 0.294601, 0.286591, 0.300949
 0.372208, 0.324081, 0.306229, 0.298950, 0.300659
 0.372208, 0.314346, 0.306229, 0.298615, 0.301361
 0.372421, 0.324387, 0.306427, 0.299332, 0.300385
 0.381165, 0.313568, 0.294357, 0.298843, 0.301682
 0.372528, 0.324951, 0.306259, 0.286453, 0.299713
 0.371872, 0.324280, 0.305878, 0.299042, 0.300949
 0.372620, 0.313812, 0.295029, 0.299988, 0.299973
 0.372009, 0.324036, 0.294891, 0.299408, 0.301666
 0.371552, 0.314331, 0.306168, 0.287384, 0.300858
 0.378357, 0.323975, 0.305634, 0.298950, 0.301498
 0.413971, 0.313797, 0.295547, 0.299637, 0.300293
 0.374969, 0.324295, 0.306137, 0.299622, 0.300858
 0.375122, 0.313278, 0.305634, 0.286545, 0.301224
 0.374969, 0.371567, 0.338165, 0.299332, 0.301285
 0.375046, 0.317123, 0.312103, 0.337143, 0.300232
 0.374786, 0.327271, 0.308868, 0.312836, 0.300598
 0.384491, 0.316162, 0.309235, 0.289566, 0.326828
 0.375046, 0.316299, 0.309494, 0.302887, 0.327499
 0.375153, 0.326828, 0.308990, 0.301987, 0.306091
 0.374603, 0.316315, 0.297287, 0.301697, 0.304443
 0.374985, 0.326859, 0.309097, 0.289169, 0.304428
 0.374878, 0.316910, 0.309082, 0.301788, 0.319061
 0.375351, 0.326859, 0.309372, 0.302444, 0.304474
 0.375534, 0.316010, 0.297455, 0.302322, 0.304565
 0.374863, 0.327164, 0.309265, 0.289688, 0.303955
 0.374924, 0.316391, 0.309067, 0.301849, 0.303345
 0.374786, 0.326904, 0.309204, 0.302032, 0.304520
 0.383759, 0.316559, 0.297302, 0.301651, 0.304138
 0.375122, 0.326569, 0.309280, 0.289200, 0.304062
 0.374527, 0.327042, 0.309341, 0.302124, 0.304871
 0.375183, 0.316971, 0.297791, 0.301270, 0.304214
 0.374893, 0.326767, 0.309219, 0.302307, 0.304382
 0.375168, 0.316498, 0.308670, 0.289352, 0.305115
 0.374252, 0.326767, 0.309204, 0.301773, 0.303665
 0.374649, 0.316696, 0.297394, 0.301773, 0.304459
 0.384521, 0.327103, 0.309189, 0.302353, 0.304138
 0.374893, 0.326965, 0.308899, 0.301712, 0.304504
 0.375412, 0.316177, 0.297485, 0.289993, 0.304367
 0.375351, 0.327194, 0.297607, 0.301559, 0.303711
 0.374924, 0.316513, 0.308426, 0.302521, 0.303543
 0.374847, 0.327332, 0.309235, 0.302277, 0.304123
 0.375214, 0.316940, 0.297226, 0.289627, 0.303101
 0.388962, 0.326584, 0.309372, 0.301453, 0.317245
 0.415253, 0.326889, 0.309113, 0.302124, 0.305161
 0.374893, 0.315948, 0.309402, 0.301849, 0.305084
 0.375076, 0.327011, 0.297241, 0.302063, 0.304581
 0.374985, 0.370697, 0.335144, 0.301926, 0.302277
 0.375305, 0.327454, 0.337433, 0.314407, 0.303314
 0.375336, 0.316376, 0.381058, 0.332230, 0.303497
 0.375168, 0.326752, 0.370514, 0.302109, 0.308899
 0.375702, 0.316803, 0.360916, 0.302094, 0.353943
 0.374695, 0.326447, 0.309311, 0.289841, 0.302704
 0.374878, 0.316711, 0.297821, 0.301682, 0.317154
 0.374847, 0.327530, 0.309311, 0.301697, 0.304230
 0.375214, 0.315964, 0.309509, 0.302109, 0.305130
 0.375687, 0.316376, 0.309448, 0.288864, 0.304626
 0.374710, 0.326935, 0.297485, 0.302078, 0.303894
 0.375412, 0.316132, 0.309082, 0.301834, 0.303955
 0.374741, 0.326889, 0.308701, 0.301849, 0.304169
 0.384613, 0.316315, 0.308990, 0.288589, 0.302902
 0.375793, 0.327225, 0.297379, 0.302170, 0.304459
 0.375656, 0.315994, 0.308823, 0.301529, 0.303665
 0.374863, 0.327103, 0.308655, 0.301727, 0.304504
 0.375351, 0.316895, 0.297424, 0.289246, 0.303268
 0.375290, 0.327011, 0.309067, 0.289276, 0.303177
 0.375427, 0.315933, 0.308441, 0.302414, 0.304214
 0.375107, 0.327240, 0.309784, 0.302246, 0.304031
 0.374680, 0.316147, 0.297516, 0.301529, 0.304550
 0.375168, 0.316071, 0.308960, 0.289398, 0.305084
 0.375351, 0.327698, 0.308929, 0.302261, 0.304504
 0.375381, 0.316483, 0.297348, 0.301910, 0.304626
 0.375366, 0.326447, 0.297882, 0.302505, 0.319519
 0.375320, 0.316376, 0.308502, 0.288757, 0.303925
 0.375854, 0.327515, 0.309311, 0.302246, 0.304047
 0.375244, 0.316254, 0.297821, 0.301987, 0.303894
 0.388138, 0.327271, 0.309158, 0.302414, 0.303375
 0.416656, 0.316544, 0.308838, 0.289658, 0.303497
 0.375626, 0.326797, 0.309555, 0.341980, 0.303467
 0.375061, 0.316315, 0.297134, 0.381958, 0.305542
 0.375046, 0.371231, 0.322906, 0.382843, 0.303925
 0.375107, 0.326782, 0.350464, 0.373169, 0.303116
 0.375366, 0.316742, 0.297104, 0.432373, 0.303452
 0.374756, 0.326538, 0.298401, 0.332916, 0.304230
 0.375000, 0.316620, 0.308426, 0.302368, 0.349960
 0.375351, 0.326874, 0.308746, 0.289368, 0.315445
 0.375046, 0.316467, 0.298050, 0.302292, 0.303497
 0.375122, 0.326920, 0.309433, 0.301575, 0.303085
 0.374924, 0.316620, 0.308685, 0.301956, 0.302795
 0.374924, 0.326889, 0.309265, 0.288696, 0.304810
 0.375168, 0.316010, 0.297958, 0.289673, 0.304077
 0.375717, 0.316422, 0.308624, 0.302795, 0.303436
 0.375168, 0.326828, 0.309311, 0.302048, 0.304123
 0.375137, 0.316071, 0.308746, 0.302078, 0.304489
 0.375061, 0.327499, 0.309189, 0.289474, 0.305313
 0.375656, 0.315979, 0.297592, 0.302002, 0.303146
 0.375275, 0.327438, 0.308533, 0.301834, 0.303207
 0.375488, 0.316177, 0.309143, 0.301895, 0.306442
 0.375259, 0.326965, 0.309448, 0.288895, 0.305939
 0.375458, 0.316513, 0.297180, 0.302856, 0.307175
 0.375168, 0.326920, 0.309158, 0.303024, 0.302948
 0.375046, 0.316132, 0.308823, 0.301895, 0.303360
 0.375168, 0.327118, 0.297134, 0.288986, 0.304352
 0.375244, 0.326981, 0.309158, 0.302216, 0.304764
 0.384674, 0.316833, 0.308731, 0.301941, 0.303482
 0.375137, 0.316544, 0.309647, 0.302094, 0.304596
 0.375717, 0.326431, 0.297607, 0.289673, 0.303299
 0.375000, 0.317245, 0.308792, 0.301788, 0.303604
 0.375580, 0.327011, 0.308975, 0.302063, 0.303772
 0.386581, 0.316467, 0.309692, 0.301834, 0.304230
 0.418198, 0.326508, 0.297531, 0.289993, 0.304443
 0.375626, 0.316681, 0.308777, 0.302094, 0.302902
 0.375366, 0.326660, 0.308884, 0.301956, 0.319412
 0.374817, 0.371307, 0.297989, 0.302933, 0.305298
 0.375626, 0.327118, 0.363312, 0.289230, 0.302582
 0.375488, 0.316452, 0.308792, 0.356750, 0.303619
 0.384491, 0.326904, 0.308762, 0.302643, 0.303329
 0.374649, 0.326584, 0.297760, 0.302155, 0.322662
 0.375015, 0.316437, 0.308533, 0.301285, 0.340775
 0.375153, 0.326675, 0.308609, 0.289429, 0.305191
 0.375305, 0.316895, 0.309296, 0.302811, 0.303009
 0.375259, 0.326614, 0.297607, 0.301620, 0.303802
 0.375214, 0.316254, 0.309036, 0.301620, 0.302643
 0.375336, 0.327103, 0.309296, 0.289215, 0.304642
 0.375214, 0.315918, 0.297104, 0.301361, 0.304230
 0.374969, 0.327057, 0.308945, 0.302246, 0.304367
 0.375763, 0.316116, 0.309174, 0.301483, 0.303574
 0.374908, 0.327133, 0.309158, 0.289322, 0.304016
 0.383942, 0.316193, 0.297699, 0.314774, 0.303940
 0.375000, 0.327087, 0.308868, 0.289001, 0.303299
 0.375198, 0.326965, 0.309113, 0.302063, 0.303741
 0.375412, 0.316528, 0.308517, 0.301834, 0.304199
 0.375427, 0.326584, 0.297531, 0.301712, 0.303772
 0.374939, 0.316544, 0.308945, 0.289612, 0.303741
 0.374969, 0.327118, 0.308716, 0.301392, 0.303055
 0.375168, 0.316467, 0.297699, 0.302200, 0.304153
 0.384323, 0.326874, 0.309265, 0.302155, 0.305038
 0.375198, 0.316040, 0.308807, 0.288681, 0.304321
 0.374969, 0.326965, 0.308548, 0.302368, 0.303848
 0.375153, 0.316345, 0.297195, 0.301514, 0.305176
 0.375305, 0.327209, 0.309097, 0.301468, 0.303864
 0.375366, 0.316650, 0.308716, 0.289856, 0.304474
 0.386215, 0.326797, 0.298615, 0.357941, 0.304306
 0.418610, 0.327118, 0.297485, 0.385147, 0.303879
 0.375412, 0.316315, 0.309021, 0.380157, 0.305069
 0.375549, 0.327271, 0.308502, 0.289536, 0.304031
 0.374649, 0.370438, 0.297501, 0.302521, 0.304413
 0.375519, 0.327545, 0.363678, 0.301346, 0.303329
 0.375366, 0.316238, 0.309250, 0.348679, 0.304413
 0.375137, 0.326935, 0.309265, 0.297958, 0.304977
 0.374741, 0.316620, 0.297607, 0.289963, 0.305008
 0.375229, 0.326828, 0.309311, 0.301834, 0.359207
 0.375229, 0.317078, 0.309067, 0.301392, 0.304520
 0.375076, 0.326675, 0.297577, 0.301727, 0.304642
 0.375137, 0.327042, 0.297424, 0.289124, 0.304428
 0.374985, 0.316574, 0.308975, 0.301910, 0.303467
 0.375137, 0.326691, 0.308853, 0.302216, 0.304092
 0.375107, 0.316696, 0.297821, 0.301620, 0.304062
 0.375229, 0.326782, 0.309036, 0.289963, 0.305008
 0.374924, 0.316437, 0.308884, 0.301880, 0.304581
 0.374786, 0.327087, 0.309097, 0.301636, 0.303879
 0.375488, 0.316269, 0.297531, 0.302109, 0.319229
 0.401917, 0.327087, 0.309204, 0.289551, 0.303970
 0.442993, 0.315948, 0.309189, 0.301392, 0.304611
 0.387680, 0.327118, 0.297348, 0.301682, 0.304138
 0.375488, 0.316895, 0.297882, 0.302216, 0.304092
 0.374802, 0.326645, 0.308853, 0.288834, 0.304626
 0.375046, 0.327194, 0.308487, 0.302597, 0.304138
 0.374542, 0.327744, 0.309250, 0.301910, 0.305130
 0.375290, 0.316589, 0.309113, 0.302261, 0.304474
 0.375168, 0.326996, 0.297302, 0.290207, 0.303909
 0.375366, 0.315948, 0.308884, 0.301804, 0.303055
 0.374420, 0.327286, 0.309540, 0.301880, 0.303009
 0.375732, 0.316711, 0.297653, 0.301926, 0.304626
 0.384445, 0.326599, 0.308929, 0.289017, 0.303177
 0.385757, 0.316467, 0.308823, 0.301834, 0.302963
 0.418015, 0.327103, 0.308594, 0.302063, 0.303925
 0.374832, 0.316269, 0.298416, 0.302658, 0.303894
 0.374878, 0.326996, 0.309433, 0.301285, 0.304062
 0.374802, 0.370316, 0.308884, 0.289612, 0.304321
 0.374847, 0.316483, 0.363800, 0.301407, 0.303207
 0.375824, 0.327347, 0.298431, 0.330719, 0.303833
